experiment_id,type,dataset,language_slice,dense_model,sparse_method,sparse_variant,hybrid_alpha,re_ranker,re_rank_topN,chunk_size,overlap,K_dense,K_sparse,K_report,ann_index,hnsw_M,efConstruction,efSearch,seed
DenseOnly__mContriever__Mr.TyDi__bengali__c200__s7,dense_only,Mr.TyDi,bengali,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__Mr.TyDi__bengali__c300__s42,dense_only,Mr.TyDi,bengali,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__Mr.TyDi__bengali__c300__s7,dense_only,Mr.TyDi,bengali,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__Mr.TyDi__bengali__c200__s42,dense_only,Mr.TyDi,bengali,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__Mr.TyDi__bengali__c200__s7,dense_only,Mr.TyDi,bengali,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__Mr.TyDi__bengali__c300__s42,dense_only,Mr.TyDi,bengali,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__Mr.TyDi__bengali__c300__s7,dense_only,Mr.TyDi,bengali,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__Mr.TyDi__yoruba__c200__s42,dense_only,Mr.TyDi,yoruba,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__Mr.TyDi__yoruba__c200__s7,dense_only,Mr.TyDi,yoruba,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__Mr.TyDi__yoruba__c300__s42,dense_only,Mr.TyDi,yoruba,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__Mr.TyDi__yoruba__c300__s7,dense_only,Mr.TyDi,yoruba,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__Mr.TyDi__yoruba__c200__s42,dense_only,Mr.TyDi,yoruba,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__Mr.TyDi__yoruba__c200__s7,dense_only,Mr.TyDi,yoruba,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__Mr.TyDi__yoruba__c300__s42,dense_only,Mr.TyDi,yoruba,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__Mr.TyDi__yoruba__c300__s7,dense_only,Mr.TyDi,yoruba,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__Mr.TyDi__yoruba__c200__s42,dense_only,Mr.TyDi,yoruba,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__Mr.TyDi__yoruba__c200__s7,dense_only,Mr.TyDi,yoruba,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__Mr.TyDi__yoruba__c300__s42,dense_only,Mr.TyDi,yoruba,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__Mr.TyDi__yoruba__c300__s7,dense_only,Mr.TyDi,yoruba,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__english__c200__s42,dense_only,mMARCO,english,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__english__c200__s7,dense_only,mMARCO,english,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__english__c300__s42,dense_only,mMARCO,english,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__english__c300__s7,dense_only,mMARCO,english,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__english__c200__s42,dense_only,mMARCO,english,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__english__c200__s7,dense_only,mMARCO,english,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__english__c300__s42,dense_only,mMARCO,english,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__english__c300__s7,dense_only,mMARCO,english,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__english__c200__s42,dense_only,mMARCO,english,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__english__c200__s7,dense_only,mMARCO,english,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__english__c300__s42,dense_only,mMARCO,english,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__english__c300__s7,dense_only,mMARCO,english,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__spanish__c200__s42,dense_only,mMARCO,spanish,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__spanish__c200__s7,dense_only,mMARCO,spanish,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__spanish__c300__s42,dense_only,mMARCO,spanish,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__spanish__c300__s7,dense_only,mMARCO,spanish,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__spanish__c200__s42,dense_only,mMARCO,spanish,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__spanish__c200__s7,dense_only,mMARCO,spanish,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__spanish__c300__s42,dense_only,mMARCO,spanish,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__spanish__c300__s7,dense_only,mMARCO,spanish,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__spanish__c200__s42,dense_only,mMARCO,spanish,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__spanish__c200__s7,dense_only,mMARCO,spanish,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__spanish__c300__s42,dense_only,mMARCO,spanish,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__spanish__c300__s7,dense_only,mMARCO,spanish,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__swahili__c200__s42,dense_only,mMARCO,swahili,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__swahili__c200__s7,dense_only,mMARCO,swahili,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__swahili__c300__s42,dense_only,mMARCO,swahili,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__swahili__c300__s7,dense_only,mMARCO,swahili,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__swahili__c200__s42,dense_only,mMARCO,swahili,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__swahili__c200__s7,dense_only,mMARCO,swahili,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__swahili__c300__s42,dense_only,mMARCO,swahili,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__swahili__c300__s7,dense_only,mMARCO,swahili,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__swahili__c200__s42,dense_only,mMARCO,swahili,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__swahili__c200__s7,dense_only,mMARCO,swahili,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__swahili__c300__s42,dense_only,mMARCO,swahili,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__swahili__c300__s7,dense_only,mMARCO,swahili,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__bengali__c200__s42,dense_only,mMARCO,bengali,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__bengali__c200__s7,dense_only,mMARCO,bengali,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__bengali__c300__s42,dense_only,mMARCO,bengali,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__bengali__c300__s7,dense_only,mMARCO,bengali,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__bengali__c200__s42,dense_only,mMARCO,bengali,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__bengali__c200__s7,dense_only,mMARCO,bengali,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__bengali__c300__s42,dense_only,mMARCO,bengali,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__bengali__c300__s7,dense_only,mMARCO,bengali,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__bengali__c200__s42,dense_only,mMARCO,bengali,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__bengali__c200__s7,dense_only,mMARCO,bengali,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__bengali__c300__s42,dense_only,mMARCO,bengali,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__bengali__c300__s7,dense_only,mMARCO,bengali,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__yoruba__c200__s42,dense_only,mMARCO,yoruba,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__yoruba__c200__s7,dense_only,mMARCO,yoruba,LaBSE,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__LaBSE__mMARCO__yoruba__c300__s42,dense_only,mMARCO,yoruba,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__LaBSE__mMARCO__yoruba__c300__s7,dense_only,mMARCO,yoruba,LaBSE,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__yoruba__c200__s42,dense_only,mMARCO,yoruba,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__yoruba__c200__s7,dense_only,mMARCO,yoruba,mContriever,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mContriever__mMARCO__yoruba__c300__s42,dense_only,mMARCO,yoruba,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mContriever__mMARCO__yoruba__c300__s7,dense_only,mMARCO,yoruba,mContriever,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__yoruba__c200__s42,dense_only,mMARCO,yoruba,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__yoruba__c200__s7,dense_only,mMARCO,yoruba,mE5,,,,,,200,50,100.0,,10,HNSW,32.0,200.0,64.0,7
DenseOnly__mE5__mMARCO__yoruba__c300__s42,dense_only,mMARCO,yoruba,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,42
DenseOnly__mE5__mMARCO__yoruba__c300__s7,dense_only,mMARCO,yoruba,mE5,,,,,,300,50,100.0,,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.25__MIRACL__english__c200__s42,hybrid,MIRACL,english,LaBSE,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.25__MIRACL__english__c200__s7,hybrid,MIRACL,english,LaBSE,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.25__MIRACL__english__c300__s42,hybrid,MIRACL,english,LaBSE,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.25__MIRACL__english__c300__s7,hybrid,MIRACL,english,LaBSE,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.5__MIRACL__english__c200__s42,hybrid,MIRACL,english,LaBSE,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.5__MIRACL__english__c200__s7,hybrid,MIRACL,english,LaBSE,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.5__MIRACL__english__c300__s42,hybrid,MIRACL,english,LaBSE,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.5__MIRACL__english__c300__s7,hybrid,MIRACL,english,LaBSE,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.75__MIRACL__english__c200__s42,hybrid,MIRACL,english,LaBSE,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.75__MIRACL__english__c200__s7,hybrid,MIRACL,english,LaBSE,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.75__MIRACL__english__c300__s42,hybrid,MIRACL,english,LaBSE,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.75__MIRACL__english__c300__s7,hybrid,MIRACL,english,LaBSE,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.25__MIRACL__english__c200__s42,hybrid,MIRACL,english,mContriever,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.25__MIRACL__english__c200__s7,hybrid,MIRACL,english,mContriever,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.25__MIRACL__english__c300__s42,hybrid,MIRACL,english,mContriever,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.25__MIRACL__english__c300__s7,hybrid,MIRACL,english,mContriever,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.5__MIRACL__english__c200__s42,hybrid,MIRACL,english,mContriever,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.5__MIRACL__english__c200__s7,hybrid,MIRACL,english,mContriever,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.5__MIRACL__english__c300__s42,hybrid,MIRACL,english,mContriever,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.5__MIRACL__english__c300__s7,hybrid,MIRACL,english,mContriever,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.75__MIRACL__english__c200__s42,hybrid,MIRACL,english,mContriever,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.75__MIRACL__english__c200__s7,hybrid,MIRACL,english,mContriever,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.75__MIRACL__english__c300__s42,hybrid,MIRACL,english,mContriever,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.75__MIRACL__english__c300__s7,hybrid,MIRACL,english,mContriever,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.25__MIRACL__english__c200__s42,hybrid,MIRACL,english,mE5,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.25__MIRACL__english__c200__s7,hybrid,MIRACL,english,mE5,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.25__MIRACL__english__c300__s42,hybrid,MIRACL,english,mE5,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.25__MIRACL__english__c300__s7,hybrid,MIRACL,english,mE5,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.5__MIRACL__english__c200__s42,hybrid,MIRACL,english,mE5,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.5__MIRACL__english__c200__s7,hybrid,MIRACL,english,mE5,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.5__MIRACL__english__c300__s42,hybrid,MIRACL,english,mE5,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.5__MIRACL__english__c300__s7,hybrid,MIRACL,english,mE5,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.75__MIRACL__english__c200__s42,hybrid,MIRACL,english,mE5,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.75__MIRACL__english__c200__s7,hybrid,MIRACL,english,mE5,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.75__MIRACL__english__c300__s42,hybrid,MIRACL,english,mE5,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.75__MIRACL__english__c300__s7,hybrid,MIRACL,english,mE5,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.25__MIRACL__spanish__c200__s42,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.25__MIRACL__spanish__c200__s7,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.25__MIRACL__spanish__c300__s42,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.25__MIRACL__spanish__c300__s7,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.5__MIRACL__spanish__c200__s42,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.5__MIRACL__spanish__c200__s7,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.5__MIRACL__spanish__c300__s42,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.5__MIRACL__spanish__c300__s7,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.75__MIRACL__spanish__c200__s42,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.75__MIRACL__spanish__c200__s7,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.75__MIRACL__spanish__c300__s42,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.75__MIRACL__spanish__c300__s7,hybrid,MIRACL,spanish,LaBSE,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.25__MIRACL__spanish__c200__s42,hybrid,MIRACL,spanish,mContriever,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.25__MIRACL__spanish__c200__s7,hybrid,MIRACL,spanish,mContriever,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.25__MIRACL__spanish__c300__s42,hybrid,MIRACL,spanish,mContriever,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.25__MIRACL__spanish__c300__s7,hybrid,MIRACL,spanish,mContriever,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.5__MIRACL__spanish__c200__s42,hybrid,MIRACL,spanish,mContriever,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.5__MIRACL__spanish__c200__s7,hybrid,MIRACL,spanish,mContriever,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.5__MIRACL__spanish__c300__s42,hybrid,MIRACL,spanish,mContriever,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.5__MIRACL__spanish__c300__s7,hybrid,MIRACL,spanish,mContriever,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.75__MIRACL__spanish__c200__s42,hybrid,MIRACL,spanish,mContriever,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.75__MIRACL__spanish__c200__s7,hybrid,MIRACL,spanish,mContriever,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mContriever__a0.75__MIRACL__spanish__c300__s42,hybrid,MIRACL,spanish,mContriever,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mContriever__a0.75__MIRACL__spanish__c300__s7,hybrid,MIRACL,spanish,mContriever,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.25__MIRACL__spanish__c200__s42,hybrid,MIRACL,spanish,mE5,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.25__MIRACL__spanish__c200__s7,hybrid,MIRACL,spanish,mE5,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.25__MIRACL__spanish__c300__s42,hybrid,MIRACL,spanish,mE5,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.25__MIRACL__spanish__c300__s7,hybrid,MIRACL,spanish,mE5,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.5__MIRACL__spanish__c200__s42,hybrid,MIRACL,spanish,mE5,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.5__MIRACL__spanish__c200__s7,hybrid,MIRACL,spanish,mE5,BM25,native,0.5,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.5__MIRACL__spanish__c300__s42,hybrid,MIRACL,spanish,mE5,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.5__MIRACL__spanish__c300__s7,hybrid,MIRACL,spanish,mE5,BM25,native,0.5,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.75__MIRACL__spanish__c200__s42,hybrid,MIRACL,spanish,mE5,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.75__MIRACL__spanish__c200__s7,hybrid,MIRACL,spanish,mE5,BM25,native,0.75,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__mE5__a0.75__MIRACL__spanish__c300__s42,hybrid,MIRACL,spanish,mE5,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__mE5__a0.75__MIRACL__spanish__c300__s7,hybrid,MIRACL,spanish,mE5,BM25,native,0.75,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.25__MIRACL__swahili__c200__s42,hybrid,MIRACL,swahili,LaBSE,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
Hybrid__LaBSE__a0.25__MIRACL__swahili__c200__s7,hybrid,MIRACL,swahili,LaBSE,BM25,native,0.25,,,200,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,7
Hybrid__LaBSE__a0.25__MIRACL__swahili__c300__s42,hybrid,MIRACL,swahili,LaBSE,BM25,native,0.25,,,300,50,100.0,100.0,10,HNSW,32.0,200.0,64.0,42
